;index;conta_bancaria;descricao;valor;conta_debito;conta_credito
262;937;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSI TEEN - S - DEB C/C- 151803-1;29,06;;
263;938;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CORDIS - ASSISTE - DEB C/C- 151805-1;895,11;;
264;939;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CORDIS - ASSISTE - DEB C/C- 151806-1;2117,47;;
265;940;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CORDIS - ASSISTE - DEB C/C- 151807-1;769,99;;
266;941;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CORDIS - ASSISTE - DEB C/C- 151808-1;288,75;;
267;942;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] PRONTO CLINICA B - DEB C/C- 151812-1;7,75;;
268;943;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] DIAGNOSTICOS FAL - DEB C/C- 151814-1;657,17;;
269;944;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] DIAGNOSTICOS FAL - DEB C/C- 151815-1;565,30;;
270;931;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] NICACIO E CARVAL - DEB C/C- 151769-1;484,46;;
271;945;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] DIAGNOSTICOS FAL - DEB C/C- 151816-1;211,99;;
272;947;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MARIA E MARQUES  - DEB C/C- 151821-1;36,11;;
273;948;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] HENRIQUE ALMEIDA - DEB C/C- 151823-1;10,32;;
274;949;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MARIANA ROLIM SE - DEB C/C- 151825-1;394,89;;
275;950;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CLINICA HAYASHI  - DEB C/C- 151827-1;1903,64;;
276;951;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CLINICA HAYASHI  - DEB C/C- 151828-1;5901,27;;
277;952;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] JOSE EDUARDO GUI - DEB C/C- 151830-1;203,88;;
278;953;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] FFR SERVICOS MED - DEB C/C- 151832-1;116,81;;
279;954;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] FFR SERVICOS MED - DEB C/C- 151833-1;362,11;;
280;955;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CFPV SERVICOS ME - DEB C/C- 151835-1;529,65;;
281;956;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CFPV SERVICOS ME - DEB C/C- 151836-1;170,86;;
282;957;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] DR FERNANDO MORE - DEB C/C- 151839-1;10,36;;
283;958;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CLINICA DE DIAGN - DEB C/C- 151841-1;140,88;;
284;959;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CLINICA DE DIAGN - DEB C/C- 151842-1;45,44;;
285;946;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] EXISTIR SAUDE ME - DEB C/C- 151818-1;62,71;;
286;960;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] GOULART & GUTIER - DEB C/C- 151844-1;408,93;;
287;930;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] NICACIO E CARVAL - DEB C/C- 151768-1;563,17;;
288;928;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] BARBARA CHIESSE  - DEB C/C- 151764-1;36,29;;
289;900;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CENTRO DE ANESTE - DEB C/C- 151719-1;129,63;;
290;901;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CENTRO DE ANESTE - DEB C/C- 151720-1;401,85;;
291;902;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] FLAVIA CUGOLA AF - DEB C/C- 151722-1;96,53;;
292;903;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] FLAVIA CUGOLA AF - DEB C/C- 151723-1;112,22;;
293;904;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] FLAVIA CUGOLA AF - DEB C/C- 151724-1;36,20;;
294;905;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] A M CRISTINO SER - DEB C/C- 151726-1;18,78;;
295;906;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] A M CRISTINO SER - DEB C/C- 151727-1;58,21;;
296;907;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] COSTA SPOLIDORO  - DEB C/C- 151730-1;40,44;;
297;908;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] COSTA SPOLIDORO  - DEB C/C- 151731-1;13,04;;
298;909;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CLINICA DR. TITO - DEB C/C- 151734-1;1497,16;;
299;910;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CLINICA DR. TITO - DEB C/C- 151735-1;1287,88;;
300;911;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CLINICA DR. TITO - DEB C/C- 151736-1;482,96;;
301;912;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SERVICOS MEDICOS - DEB C/C- 151738-1;477,68;;
302;929;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] BARBARA CHIESSE  - DEB C/C- 151765-1;112,50;;
303;913;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SERVICOS MEDICOS - DEB C/C- 151739-1;410,91;;
304;915;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] DMZ SERVIÇOS MÉD - DEB C/C- 151742-1;31,71;;
305;916;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] DMZ SERVIÇOS MÉD - DEB C/C- 151743-1;10,23;;
306;917;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] DMZ SERVIÇOS MÉD - DEB C/C- 151744-1;27,29;;
307;918;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] GCLS - SERVICOS  - DEB C/C- 151747-1;846,20;;
308;919;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] GCLS - SERVICOS  - DEB C/C- 151748-1;317,33;;
309;920;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] GCLS - SERVICOS  - DEB C/C- 151749-1;983,71;;
310;921;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] JM UROGINECOLOGI - DEB C/C- 151751-1;283,00;;
311;922;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ADELINO E ABDALL - DEB C/C- 151753-1;51,94;;
312;923;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ADELINO E ABDALL - DEB C/C- 151754-1;16,76;;
313;924;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] H A S BARROS SER - DEB C/C- 151757-1;125,86;;
314;925;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] F A FERREIRA MED - DEB C/C- 151759-1;31,89;;
315;926;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ANDRADE E PIRES  - DEB C/C- 151761-1;35,77;;
316;927;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ANDRADE E PIRES  - DEB C/C- 151762-1;11,54;;
317;914;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SERVICOS MEDICOS - DEB C/C- 151740-1;154,09;;
318;899;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] TUCOMAR ASSISTEN - DEB C/C- 151717-1;243,00;;
319;961;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] GOULART & GUTIER - DEB C/C- 151845-1;131,91;;
320;963;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] NICACIO E CARVAL - DEB C/C- 151853-1;800,00;;
321;996;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSIBARRA CEN - DEB C/C- 151945-1;1419,86;;
322;997;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSIBARRA CEN - DEB C/C- 151946-1;3904,63;;
323;998;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ARANDA SERVIÇOS  - DEB C/C- 151951-1;223,53;;
324;999;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ARANDA SERVIÇOS  - DEB C/C- 151952-1;72,11;;
325;1000;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] B RODRIGUES LEIT - DEB C/C- 151967-1;75,79;;
326;1001;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] VERA LUCIA T A L - DEB C/C- 151974-1;259,83;;
327;1002;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] RENOVA MEDIC LTD - DEB C/C- 151977-1;46,94;;
328;1003;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] V P MATOS - PRES - DEB C/C- 151982-1;152,34;;
329;1004;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] V P MATOS - PRES - DEB C/C- 151983-1;406,24;;
330;1005;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] V P MATOS - PRES - DEB C/C- 151984-1;472,25;;
331;1006;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] UNE-SERVICOS MED - DEB C/C- 151986-1;23,73;;
332;1007;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] UNE-SERVICOS MED - DEB C/C- 151987-1;73,57;;
333;1008;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] T M R G SERVICOS - DEB C/C- 151989-1;23,90;;
334;995;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSIBARRA CEN - DEB C/C- 151942-1;43467,93;;
335;1009;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] T M R G SERVICOS - DEB C/C- 151990-1;74,08;;
336;1011;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ORTO SUL SERVICO - DEB C/C- 151993-1;481,47;;
337;1012;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ORTO SUL SERVICO - DEB C/C- 151994-1;180,55;;
338;1013;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] PSICOBARRA CLINI - DEB C/C- 151999-1;98,46;;
339;1014;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] M MEDRADO SOCIED - DEB C/C- 152001-1;195,07;;
340;1015;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] M MEDRADO SOCIED - DEB C/C- 152002-1;604,72;;
341;1016;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CABRAL COELHO SE - DEB C/C- 152004-1;169,69;;
342;1017;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CABRAL COELHO SE - DEB C/C- 152005-1;54,74;;
343;1018;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] LIEGE VIDAL ASSI - DEB C/C- 152007-1;99,15;;
344;1019;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ENDOVASC CLINICA - DEB C/C- 152013-1;10,60;;
345;1020;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SARAH MED LTDA - DEB C/C- 152015-1;396,50;;
346;1021;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] HOSPITECH - SERV - DEB C/C- 152020-1;335,39;;
347;1022;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] TAVARES ASSISTEN - DEB C/C- 152095-1;30,57;;
348;1023;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] TAVARES ASSISTEN - DEB C/C- 152096-1;94,77;;
349;1010;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ORTO SUL SERVICO - DEB C/C- 151992-1;559,71;;
350;962;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] NICACIO E CARVAL - DEB C/C- 151852-1;930,00;;
351;994;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSIBARRA CEN - DEB C/C- 151941-1;15806,52;;
352;992;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SEO SERVICO ESPE - DEB C/C- 151929-1;568,84;;
353;964;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] NICACIO E CARVAL - DEB C/C- 151854-1;300,00;;
354;965;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] R R VICENTE CLIN - DEB C/C- 151856-1;112,80;;
355;966;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] R R VICENTE CLIN - DEB C/C- 151857-1;36,39;;
356;967;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] JJ SAUDE INFANTI - DEB C/C- 151872-1;41,68;;
357;968;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] BLUMED SERVICOS  - DEB C/C- 151876-1;51,65;;
358;969;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] BLUMED SERVICOS  - DEB C/C- 151877-1;25,82;;
359;970;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] BLUMED SERVICOS  - DEB C/C- 151878-1;80,05;;
360;971;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] GABRIELA TEIXEIR - DEB C/C- 151887-1;166,83;;
361;972;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] M & P SERVICOS M - DEB C/C- 151891-1;67,12;;
362;973;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] A. D. SERVICOS M - DEB C/C- 151893-1;73,15;;
363;974;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] A. D. SERVICOS M - DEB C/C- 151894-1;23,60;;
364;975;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] A. D. SERVICOS M - DEB C/C- 151895-1;62,92;;
365;976;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] BELLE CENTER CIR - DEB C/C- 151898-1;16,14;;
366;993;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SEO SERVICO ESPE - DEB C/C- 151930-1;213,32;;
367;977;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] BELLE CENTER CIR - DEB C/C- 151900-1;257,33;;
368;979;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ALERGO TRAUMA CL - DEB C/C- 151905-1;119,62;;
369;980;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CENTRO BARRAMANS - DEB C/C- 151907-1;8,91;;
370;981;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MEDICON - SERVIC - DEB C/C- 151910-1;250,06;;
371;982;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MEDICON - SERVIC - DEB C/C- 151911-1;80,66;;
372;983;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MULIER - SERVIÇO - DEB C/C- 151914-1;100,73;;
373;984;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MULIER - SERVIÇO - DEB C/C- 151915-1;86,66;;
374;985;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MULIER - SERVIÇO - DEB C/C- 151916-1;32,50;;
375;986;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] UROSUL SERVICOS  - DEB C/C- 151919-1;495,14;;
376;987;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] UROSUL SERVICOS  - DEB C/C- 151920-1;159,72;;
377;988;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SCOPACLIN SERVIC - DEB C/C- 151924-1;123,59;;
378;989;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SCOPACLIN SERVIC - DEB C/C- 151925-1;191,56;;
379;990;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SCOPACLIN SERVIC - DEB C/C- 151926-1;61,80;;
380;991;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SEO SERVICO ESPE - DEB C/C- 151928-1;661,28;;
381;978;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] S. A. MARCELINO  - DEB C/C- 151902-1;14,63;;
382;898;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] TUCOMAR ASSISTEN - DEB C/C- 151716-1;648,01;;
383;897;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] TUCOMAR ASSISTEN - DEB C/C- 151715-1;753,31;;
384;896;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] FEMIVIDA SERVICO - DEB C/C- 151713-1;549,68;;
385;803;004905;PAGTO DEBITO EM C/C - LIGHT SERVICOS DE ELETRICIDA - DEB C/C- 154903-1;29,19;;
386;804;004905;PAGTO DEBITO EM C/C - MAGALUPAY INSTITUICAO DE PAG - DEB C/C- 155184-1;71,98;;
387;805;004905;PIX CL.DR GUST. - PIX CL.DR 19626;2400,00;;
388;806;004905;REND.DIARIO - REND.DIARIO;178,74;;
389;807;004905;TRANSF. C/C 004905 PARA 13001343 BORD. 4063 - T-218255;1000000,00;;
390;808;004905;03 TED - 03 TED;10,92;;
391;809;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 16564;463,54;;
392;810;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18389;748,29;;
393;811;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19235;34,21;;
394;812;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19236;34,21;;
395;813;004905;CREDITO CONVENIO A IDENTIFICAR - BRADESC SAU 19530;784,81;;
396;814;004905;CREDITO CONVENIO A IDENTIFICAR - CSSM/PLAM. 19529;420000,00;;
397;815;004905;PAGTO DEBITO EM C/C - MERINOX SOLUCOES EM AÇO INOX - DEB C/C- 152936-2;10000,00;;
398;802;004905;PAGTO DEBITO EM C/C - SURGIC DISTRIBUIDORA E IMPOR - DEB C/C- 150210-1;3400,00;;
399;816;004905;PAGTO DEBITO EM C/C - FGTS - MARLUCE GOMES KNUP LE - DEB C/C- 155042-1;1517,48;;
400;818;004905;PIX  LIVIA CARNEIRO DA LUZ (16/04) - PIX  LIVIA 19527;70,00;;
401;819;004905;PIX MARIANA MACEDO BOMFIM (16/04) - PIX MARIANA 19528;108,30;;
402;820;004905;PIX PAULO  ROBERTO FERREIRA (16/04) - PIX PAULO 19506;100,00;;
403;821;004905;REND.DIARIO - REND.DIARIO;171,59;;
404;822;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18401;327,98;;
405;823;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18405;871,56;;
406;824;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18406;96,19;;
407;825;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18683;290,52;;
408;826;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18684;271,15;;
409;827;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18926;157,43;;
410;828;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18945;706,93;;
411;829;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18969;1133,03;;
412;830;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18972;425,16;;
413;817;004905;PAGTO DEBITO EM C/C - REF. A COMPRA/SERV. DE POLO  - DEB C/C- 95193-1;2040,94;;
414;831;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18982;738,57;;
415;801;004905;PAGTO DEBITO EM C/C - SURGIC DISTRIBUIDORA E IMPOR - DEB C/C- 139479-1;1360,00;;
416;799;004905;CREDITO CONVENIO A IDENTIFICAR - BRADESC OP PL 19510;75375,89;;
417;771;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18371;364,42;;
418;772;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18372;749,26;;
419;773;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18640;181,92;;
420;774;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19199;97,55;;
421;775;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19499;249,26;;
422;776;004905;CREDITO CONVENIO A IDENTIFICAR - BRADESCO 19492;435116,15;;
423;777;004905;PAGTO DEBITO EM C/C - SERV. DE GRUPOMED ADMINISTRA - DEB C/C- 115537-23;4000,00;;
424;778;004905;PAGTO DEBITO EM C/C - SERV. DE GRUPOMED ADMINISTRA - DEB C/C- 115537-24;10000,00;;
425;779;004905;PAGTO DEBITO EM C/C - SERV. DE GRUPOMED ADMINISTRA - DEB C/C- 115537-25;6000,00;;
426;780;004905;PAGTO DEBITO EM C/C - CEG RIO S/A 10059852 - DEB C/C- 152451-1;5878,38;;
427;781;004905;PAGTO DEBITO EM C/C - CLARO S/A 210011806-3 - DEB C/C- 154602-1;772,50;;
428;782;004905;PAGTO DEBITO EM C/C - CLARO NXT TELECOMUNICACOES S - DEB C/C- 154640-1;2233,60;;
429;783;004905;PAGTO DEBITO EM C/C - FGTS- KAIQUE OLIVEIRA DA SIL - DEB C/C- 155040-1;47,73;;
430;800;004905;CREDITO CONVENIO A IDENTIFICAR - BRADESC SAU 19509;203,65;;
431;784;004905;PIX LUIZ  HENRIQUE MOREIRA (15/04) - PIX LUIZ 19498;1470,00;;
432;786;004905;PIX MAGALUPAY CANCELOU O PRODUTO REEMBOLSO - PIX REEMBOLSO;197,61;;
433;787;004905;PIX TAINA APARECIDA (14/04 ) PLANO RECIBO - PIX TAINA RECIBO;534,17;;
434;788;004905;REND.DIARIO - REND.DIARIO;146,17;;
435;789;004905;TRF CESTA PJ3 - TRF CESTA PJ3;183,60;;
436;790;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 17154;706,64;;
437;791;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 17446;164,02;;
438;792;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 17736;677,88;;
439;793;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 17741;681,91;;
440;794;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19226;494,00;;
441;795;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19511;68,86;;
442;796;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19512;34,62;;
443;797;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19513;75,18;;
444;798;004905;ACRESC.CIELO 17741 - ACRESC.CIELO 17741;2,39;;
445;785;004905;PIX PATRICIA - PIX PATRICIA 19500;35,00;;
446;832;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19239;550,69;;
447;833;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19244;34,21;;
448;834;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19246;473,75;;
449;868;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CIBAM CENTRO DE  - DEB C/C- 151657-1;2260,79;;
450;869;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MOTTA CIRURGIA E - DEB C/C- 151665-1;947,48;;
451;870;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MOTTA CIRURGIA E - DEB C/C- 151666-1;815,03;;
452;871;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MOTTA CIRURGIA E - DEB C/C- 151667-1;305,64;;
453;872;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CENTRO ORTOPEDIC - DEB C/C- 151674-1;913,71;;
454;873;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CENTRO ORTOPEDIC - DEB C/C- 151675-1;785,99;;
455;874;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CENTRO ORTOPEDIC - DEB C/C- 151676-1;294,75;;
456;875;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CENTRO ORTOPEDIC - DEB C/C- 151678-1;716,97;;
457;876;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CENTRO ORTOPEDIC - DEB C/C- 151679-1;1696,06;;
458;877;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CENTRO ORTOPEDIC - DEB C/C- 151680-1;616,75;;
459;878;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CENTRO ORTOPEDIC - DEB C/C- 151681-1;231,28;;
460;879;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CLINICA MULHER G - DEB C/C- 151683-1;262,79;;
461;880;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ENDOBLUMED SERVI - DEB C/C- 151686-1;747,67;;
462;867;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CIBAM CENTRO DE  - DEB C/C- 151656-1;6028,78;;
463;881;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ENDOBLUMED SERVI - DEB C/C- 151687-1;241,19;;
464;883;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] IAZZETTI E MEDIC - DEB C/C- 151693-1;34,11;;
465;884;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] IAZZETTI E MEDIC - DEB C/C- 151694-1;105,74;;
466;885;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CAMBRAIA E CARVA - DEB C/C- 151698-1;651,08;;
467;886;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CICOR SERVICOS M - DEB C/C- 151700-1;187,06;;
468;887;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CICOR SERVICOS M - DEB C/C- 151701-1;217,47;;
469;888;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CICOR SERVICOS M - DEB C/C- 151702-1;70,15;;
470;889;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] DIALISAR SERVICO - DEB C/C- 151704-1;506,39;;
471;890;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] DIALISAR SERVICO - DEB C/C- 151705-1;1350,38;;
472;891;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] DIALISAR SERVICO - DEB C/C- 151706-1;1569,81;;
473;892;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] AXONAL SERVICOS  - DEB C/C- 151708-1;524,33;;
474;893;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] AXONAL SERVICOS  - DEB C/C- 151709-1;451,04;;
475;894;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] AXONAL SERVICOS  - DEB C/C- 151710-1;169,14;;
476;895;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] FEMIVIDA SERVICO - DEB C/C- 151712-1;177,31;;
477;882;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ENDOBLUMED SERVI - DEB C/C- 151688-1;643,16;;
478;866;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CIBAM CENTRO DE  - DEB C/C- 151655-1;16579,15;;
479;865;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CIBAM CENTRO DE  - DEB C/C- 151654-1;7008,47;;
480;864;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SM SERVICOS MEDI - DEB C/C- 151647-1;218,37;;
481;835;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19264;68,42;;
482;836;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19266;34,21;;
483;837;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19284;34,21;;
484;838;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19285;410,25;;
485;839;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19343;655,96;;
486;840;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19542;196,74;;
487;841;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19543;165,60;;
488;842;004905;ACRESC.CIELO 19239 - ACRESC.CIELO 19239;0,03;;
489;843;004905;CREDITO CONVENIO A IDENTIFICAR - BRADESCO S 19539;15986,19;;
490;844;004905;PAGTO DEBITO EM C/C - CHAFIC MENDONCA ABDEL MELEK  - DEB C/C- 150527-4;495,25;;
491;845;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] J. C. HENRIQUES  - DEB C/C- 151605-1;3775,90;;
492;846;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] J. C. HENRIQUES  - DEB C/C- 151606-1;1373,05;;
